name,date,total_pop,median_age,male_perc,female_perc,white_perc,black_perc,asian_perc,other_perc,employed_perc,unemployed_perc,income_below_poverty_perc,income_median,income_mean,k_12_perc,college_undergrad_perc,total_pop_above_25_w_bach_degree_perc,stem_degree_perc,stem_related_degree_perc,business_degree_perc,education_degree_perc,humanities_degree_perc,healthInsured_perc,mean_travel_work,occupied_housing_units,owned_housing_units,rented_housing_units,life_expectancy,total_enrolled_SNAP,asian_SNAP_enrollment_perc,black_SNAP_enrollment_perc,other_SNAP_enrollment_perc,white_SNAP_enrollment_perc,hdi_index,num_households,single_parent_households,mobile_home_households,no_HS_diploma_households,no_vehicle_households,limited_english_households,eviction_filings,eviction_rate_perc,hl_binge_drinking_prev,hl_high_blood_pressure_prev,hl_cancer_prev,hl_asthma_prev,hl_heart_disease_prev,hl_doctor_visits_prev,hl_smoking_prev,hl_dentist_visits_prev,hl_kidney_disease_prev,hl_poor_mental_health_prev,hl_obesity_prev,hl_poor_sleep_prev,hl_stroke_prev,hs_subsidized_units,hl_VA_health_coverage,hl_public_coverage,hl_medicare_coverage,hl_private_coverage,inc_no_internet_households,inc_internet_households,hs_median_rent,acs_SNAP_household_total,acs_SNAP_household_white,acs_SNAP_household_black,acs_SNAP_household_Asian
t3026814,2018,6866.0,34.0,52.0,49.0,44.0,28.0,20.0,2.0,73.0,2.0,3.0,68417.0,72669.0,66.0,29.0,811.0,27.0,20.0,18.0,14.0,21.0,90.0,25.0,2061.0,1898.0,163.0,79.0,6674.0,31.0,41.0,12.0,13.0,4.67,2061.0,230.0,40.0,628.0,81.0,583.0,10.0,40.0,22.5,22.5,5.1,7.8,3.6,69.2,15.4,73.5,2.2,9.9,24.4,32.1,2.1,35.0,53.0,977.0,660.0,5152.0,713.0,6126.0,1714.0,140.0,13.0,65.0,62.0
t3026814,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026815,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026815,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026815,2018,5598.0,34.0,52.0,48.0,46.0,26.0,23.0,2.0,72.0,3.0,4.0,77451.0,83091.0,73.0,17.0,988.0,41.0,11.0,17.0,8.0,24.0,96.0,27.0,1762.0,1400.0,362.0,79.0,3722.0,34.0,31.0,10.0,23.0,4.76,1762.0,138.0,9.0,186.0,50.0,263.0,,,21.7,23.4,5.2,7.7,4.1,68.8,15.8,69.8,2.3,10.2,25.1,32.2,2.3,13.0,57.0,1047.0,555.0,4255.0,429.0,5135.0,839.0,96.0,24.0,40.0,32.0
t3026815,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026816,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026816,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026816,2018,6521.0,36.0,46.0,54.0,38.0,32.0,26.0,0.0,71.0,3.0,7.0,68823.0,74124.0,77.0,15.0,999.0,26.0,8.0,26.0,16.0,25.0,95.0,28.0,2278.0,1688.0,590.0,77.0,7477.0,22.0,60.0,7.0,10.0,4.29,2278.0,406.0,0.0,495.0,174.0,464.0,31.0,35.0,21.0,24.5,5.1,8.3,4.1,69.5,17.3,72.8,2.4,11.0,27.2,32.1,2.5,75.0,58.0,1520.0,1084.0,4409.0,929.0,5569.0,1170.0,367.0,111.0,188.0,68.0
t3026816,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026818,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026818,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026818,2018,4929.0,32.0,46.0,54.0,36.0,32.0,20.0,6.0,64.0,5.0,19.0,56714.0,63083.0,68.0,21.0,511.0,32.0,8.0,14.0,12.0,35.0,94.0,24.0,1642.0,1099.0,543.0,80.0,7333.0,24.0,56.0,7.0,11.0,3.84,1642.0,234.0,0.0,572.0,221.0,392.0,20.0,45.0,19.8,26.5,5.3,8.6,5.1,69.2,19.2,63.9,2.8,12.2,28.6,33.6,3.0,189.0,85.0,1815.0,586.0,2696.0,1213.0,3709.0,857.0,399.0,52.0,240.0,71.0
t3026818,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026819,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026819,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026819,2018,5032.0,29.0,44.0,57.0,27.0,57.0,11.0,0.0,66.0,5.0,31.0,31282.0,42498.0,65.0,26.0,288.0,29.0,13.0,24.0,8.0,27.0,88.0,27.0,2114.0,478.0,1636.0,74.0,12316.0,4.0,73.0,7.0,13.0,2.06,2114.0,358.0,0.0,404.0,760.0,223.0,291.0,43.0,18.8,27.5,3.9,9.7,4.3,69.6,22.2,53.3,2.9,14.5,34.5,38.2,3.1,461.0,14.0,1916.0,500.0,2355.0,1455.0,3549.0,773.0,854.0,188.0,584.0,12.0
t3026819,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026820,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026820,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026820,2018,11936.0,37.0,49.0,52.0,63.0,13.0,20.0,1.0,74.0,2.0,2.0,107446.0,123575.0,72.0,18.0,3458.0,36.0,8.0,23.0,16.0,17.0,97.0,28.0,3818.0,3521.0,297.0,80.0,4123.0,42.0,40.0,6.0,11.0,6.24,3818.0,224.0,0.0,423.0,125.0,459.0,,,24.1,19.5,4.9,7.2,3.0,67.6,13.5,78.4,1.9,8.9,22.7,29.8,1.7,10.0,112.0,720.0,998.0,10621.0,797.0,11115.0,1592.0,116.0,31.0,0.0,85.0
t3026820,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026822,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026822,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026822,2018,4573.0,50.0,48.0,52.0,70.0,13.0,13.0,1.0,65.0,2.0,4.0,79734.0,97938.0,66.0,21.0,1411.0,31.0,6.0,19.0,18.0,26.0,98.0,25.0,1757.0,1586.0,171.0,85.0,1088.0,48.0,32.0,,18.0,6.76,1757.0,138.0,27.0,186.0,55.0,91.0,,,21.1,25.7,7.3,7.5,4.9,71.5,12.6,78.2,2.6,8.7,23.7,28.3,2.6,-1.0,124.0,724.0,950.0,3669.0,174.0,4352.0,1416.0,52.0,35.0,8.0,9.0
t3026822,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026823,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026823,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026823,2018,4244.0,40.0,50.0,50.0,63.0,17.0,18.0,0.0,64.0,5.0,9.0,103861.0,115164.0,62.0,22.0,1409.0,31.0,8.0,28.0,12.0,21.0,89.0,24.0,1407.0,1385.0,22.0,81.0,1158.0,40.0,44.0,1.0,12.0,6.06,1407.0,115.0,7.0,345.0,38.0,257.0,,,21.0,23.9,6.0,7.6,4.2,70.3,13.8,76.2,2.3,9.2,23.7,30.1,2.3,1.0,67.0,515.0,591.0,3248.0,78.0,4119.0,,24.0,0.0,18.0,6.0
t3026823,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026903,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026903,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026903,2018,4401.0,39.0,51.0,49.0,85.0,8.0,2.0,2.0,65.0,5.0,8.0,67308.0,79453.0,75.0,14.0,1020.0,23.0,8.0,33.0,16.0,20.0,96.0,32.0,1684.0,1121.0,563.0,79.0,1093.0,,30.0,10.0,59.0,4.81,1684.0,105.0,0.0,148.0,133.0,18.0,,,,,,,,,,,,,,,,12.0,125.0,937.0,701.0,3267.0,490.0,3825.0,964.0,151.0,151.0,0.0,0.0
t3026903,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026906,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026906,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026906,2018,8103.0,37.0,47.0,54.0,88.0,7.0,3.0,0.0,80.0,1.0,1.0,92527.0,99004.0,67.0,24.0,1624.0,24.0,11.0,26.0,13.0,27.0,99.0,27.0,2851.0,2618.0,233.0,84.0,1544.0,13.0,25.0,9.0,51.0,6.06,2851.0,161.0,0.0,67.0,31.0,107.0,,,,,,,,,,,,,,,,6.0,159.0,995.0,896.0,6929.0,231.0,7811.0,1465.0,136.0,136.0,0.0,0.0
t3026906,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026907,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026907,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026907,2018,5705.0,43.0,50.0,50.0,86.0,7.0,3.0,0.0,70.0,2.0,7.0,108469.0,118201.0,79.0,14.0,1727.0,30.0,10.0,26.0,15.0,19.0,98.0,26.0,2080.0,1781.0,299.0,80.0,1734.0,2.0,50.0,8.0,38.0,6.17,2080.0,159.0,12.0,119.0,45.0,12.0,35.0,20.0,,,,,,,,,,,,,,88.0,71.0,635.0,674.0,4850.0,543.0,5102.0,1093.0,38.0,11.0,15.0,0.0
t3026907,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026908,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026908,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026908,2018,6269.0,40.0,48.0,52.0,83.0,12.0,3.0,0.0,82.0,2.0,7.0,91141.0,100232.0,78.0,17.0,1475.0,25.0,12.0,25.0,21.0,17.0,97.0,26.0,2361.0,2183.0,178.0,,1166.0,10.0,37.0,,51.0,,2361.0,170.0,0.0,45.0,0.0,30.0,,,,,,,,,,,,,,,,8.0,98.0,508.0,390.0,5528.0,298.0,5769.0,1242.0,118.0,65.0,53.0,0.0
t3026908,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026909,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026909,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026909,2018,13428.0,38.0,47.0,53.0,91.0,0.0,7.0,0.0,72.0,2.0,2.0,120231.0,125228.0,80.0,12.0,3522.0,33.0,9.0,25.0,13.0,20.0,99.0,28.0,4371.0,3701.0,670.0,81.0,992.0,,8.0,,91.0,6.15,4371.0,353.0,0.0,263.0,297.0,114.0,,,,,,,,,,,,,,,,63.0,115.0,1031.0,1432.0,12031.0,1028.0,12302.0,1251.0,110.0,72.0,0.0,38.0
t3026909,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026910,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026910,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026910,2018,5487.0,40.0,54.0,46.0,90.0,1.0,3.0,5.0,73.0,2.0,5.0,87966.0,106811.0,78.0,15.0,1223.0,33.0,6.0,21.0,20.0,21.0,92.0,28.0,1920.0,1812.0,108.0,80.0,2136.0,0.0,15.0,28.0,56.0,6.0,1920.0,128.0,229.0,177.0,11.0,138.0,24.0,42.0,,,,,,,,,,,,,,9.0,82.0,773.0,778.0,4236.0,547.0,4922.0,891.0,111.0,43.0,40.0,0.0
t3026910,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027001,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027001,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027001,2018,3530.0,43.0,49.0,51.0,96.0,0.0,1.0,0.0,69.0,5.0,6.0,107571.0,151476.0,79.0,11.0,864.0,34.0,8.0,31.0,14.0,14.0,95.0,29.0,1246.0,1135.0,111.0,80.0,626.0,,,1.0,98.0,6.49,1246.0,15.0,70.0,74.0,34.0,0.0,,,,,,,,,,,,,,,,-1.0,62.0,340.0,420.0,2985.0,331.0,3173.0,1125.0,11.0,11.0,0.0,0.0
t3027001,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027002,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027002,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027002,2018,5595.0,44.0,49.0,51.0,93.0,4.0,0.0,1.0,63.0,1.0,5.0,95541.0,141481.0,82.0,10.0,1798.0,37.0,5.0,26.0,11.0,22.0,97.0,27.0,1931.0,1599.0,332.0,81.0,1042.0,,10.0,5.0,83.0,6.53,1931.0,120.0,0.0,143.0,38.0,52.0,,,,,,,,,,,,,,,,41.0,88.0,768.0,870.0,4561.0,367.0,5151.0,845.0,116.0,89.0,12.0,0.0
t3027002,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027101,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027101,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027101,2018,6937.0,41.0,50.0,50.0,90.0,0.0,8.0,0.0,68.0,1.0,4.0,126629.0,199166.0,80.0,11.0,2496.0,43.0,7.0,28.0,6.0,16.0,99.0,28.0,2512.0,2315.0,197.0,92.0,652.0,,22.0,,77.0,8.99,2512.0,119.0,30.0,150.0,79.0,0.0,,,,,,,,,,,,,,,,3.0,67.0,601.0,823.0,6238.0,361.0,6556.0,1240.0,57.0,57.0,0.0,0.0
t3027101,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027102,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027102,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027102,2018,5775.0,44.0,53.0,47.0,92.0,0.0,7.0,0.0,72.0,3.0,2.0,102708.0,125029.0,77.0,10.0,1280.0,32.0,6.0,28.0,17.0,18.0,95.0,28.0,2060.0,1924.0,136.0,82.0,1291.0,14.0,,7.0,78.0,6.2,2060.0,94.0,160.0,229.0,88.0,165.0,,,,,,,,,,,,,,,,-1.0,72.0,473.0,792.0,5010.0,398.0,5377.0,1618.0,71.0,52.0,0.0,19.0
t3027102,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027201,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027201,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027201,2018,6633.0,47.0,54.0,46.0,97.0,0.0,2.0,0.0,62.0,2.0,4.0,142986.0,258928.0,76.0,14.0,2819.0,39.0,9.0,18.0,10.0,24.0,98.0,26.0,2434.0,2217.0,217.0,86.0,188.0,,,,100.0,8.71,2434.0,114.0,0.0,113.0,85.0,15.0,,,,,,,,,,,,,,,,10.0,144.0,416.0,1228.0,6008.0,207.0,6416.0,1468.0,16.0,16.0,0.0,0.0
t3027201,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027202,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027202,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027202,2018,1768.0,45.0,52.0,48.0,94.0,3.0,0.0,0.0,66.0,5.0,6.0,87500.0,117523.0,80.0,9.0,564.0,37.0,5.0,25.0,11.0,23.0,98.0,20.0,762.0,504.0,258.0,84.0,531.0,,5.0,1.0,92.0,7.33,762.0,62.0,4.0,37.0,80.0,15.0,,,,,,,,,,,,,,,,47.0,6.0,290.0,270.0,1375.0,166.0,1575.0,888.0,58.0,54.0,4.0,0.0
t3027202,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027203,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027203,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027203,2018,3843.0,52.0,51.0,49.0,94.0,2.0,1.0,0.0,60.0,2.0,5.0,75725.0,136570.0,82.0,11.0,1447.0,37.0,3.0,28.0,8.0,24.0,99.0,30.0,1882.0,1051.0,831.0,79.0,861.0,,,,100.0,6.95,1882.0,127.0,0.0,111.0,196.0,2.0,,,,,,,,,,,,,,,,13.0,141.0,366.0,869.0,3203.0,454.0,3199.0,1006.0,47.0,33.0,9.0,0.0
t3027203,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027300,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027300,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027300,2018,4518.0,52.0,46.0,54.0,92.0,5.0,2.0,0.0,55.0,2.0,6.0,72965.0,141537.0,66.0,21.0,1959.0,41.0,6.0,24.0,10.0,20.0,96.0,22.0,2225.0,1273.0,952.0,83.0,1410.0,,28.0,,71.0,8.32,2225.0,81.0,0.0,102.0,245.0,27.0,,,,,,,,,,,,,,,,87.0,66.0,663.0,1358.0,3582.0,444.0,4021.0,942.0,87.0,81.0,6.0,0.0
t3027300,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027400,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027400,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027400,2018,4271.0,45.0,48.0,52.0,98.0,0.0,1.0,0.0,64.0,2.0,4.0,136815.0,218321.0,76.0,7.0,2089.0,37.0,5.0,21.0,11.0,26.0,99.0,22.0,1623.0,1455.0,168.0,84.0,276.0,,,,100.0,8.67,1623.0,88.0,0.0,4.0,46.0,11.0,,,,,,,,,,,,,,,,-1.0,47.0,273.0,706.0,3910.0,167.0,4058.0,2172.0,18.0,18.0,0.0,0.0
t3027400,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027501,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027501,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027501,2018,4559.0,50.0,51.0,49.0,95.0,1.0,1.0,1.0,66.0,3.0,6.0,79421.0,151058.0,72.0,18.0,1945.0,35.0,10.0,26.0,10.0,19.0,94.0,25.0,2065.0,1230.0,835.0,80.0,940.0,,3.0,5.0,90.0,7.39,2065.0,99.0,3.0,105.0,67.0,72.0,,,,,,,,,,,,,,,,77.0,84.0,518.0,871.0,3679.0,575.0,3931.0,884.0,120.0,104.0,8.0,0.0
t3027501,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027503,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027503,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027503,2018,4299.0,45.0,50.0,50.0,99.0,0.0,1.0,0.0,66.0,2.0,3.0,124306.0,168594.0,81.0,8.0,1790.0,32.0,9.0,28.0,6.0,24.0,99.0,25.0,1557.0,1423.0,134.0,84.0,211.0,,,,100.0,8.11,1557.0,69.0,11.0,40.0,9.0,9.0,,,,,,,,,,,,,,,,1.0,105.0,321.0,633.0,3850.0,121.0,4173.0,1122.0,19.0,19.0,0.0,0.0
t3027503,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027504,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027504,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027504,2018,3438.0,49.0,51.0,49.0,96.0,0.0,0.0,0.0,59.0,4.0,2.0,131705.0,198393.0,75.0,15.0,1670.0,33.0,7.0,22.0,14.0,24.0,100.0,30.0,1222.0,1180.0,42.0,87.0,266.0,,,,100.0,8.9,1222.0,56.0,0.0,30.0,30.0,39.0,,,,,,,,,,,,,,,,-1.0,20.0,280.0,680.0,3130.0,70.0,3339.0,,58.0,58.0,0.0,0.0
t3027504,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027601,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027601,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027601,2018,3950.0,43.0,51.0,49.0,94.0,0.0,2.0,1.0,71.0,2.0,6.0,75035.0,103036.0,65.0,16.0,1154.0,36.0,5.0,29.0,15.0,15.0,96.0,32.0,1786.0,1271.0,515.0,78.0,1422.0,,24.0,2.0,72.0,6.09,1786.0,160.0,12.0,114.0,100.0,62.0,,,,,,,,,,,,,,,,52.0,75.0,557.0,637.0,3202.0,276.0,3659.0,784.0,125.0,113.0,0.0,0.0
t3027601,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027602,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027602,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3027602,2018,5462.0,47.0,53.0,47.0,94.0,0.0,2.0,0.0,70.0,3.0,4.0,85288.0,119673.0,68.0,18.0,1681.0,37.0,4.0,30.0,9.0,20.0,97.0,29.0,2483.0,1830.0,653.0,84.0,1311.0,,,,100.0,7.23,2483.0,90.0,0.0,71.0,189.0,56.0,,,,,,,,,,,,,,,,44.0,110.0,572.0,752.0,4624.0,461.0,5001.0,915.0,135.0,120.0,0.0,15.0
t3027602,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027700,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3027700,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
