,Neighborhood,Lat,Long
14731,VICTORY,45.03545034,-93.30755907
14732,POWDERHORN PARK,44.941340000000004,-93.24738
14733,SEWARD,44.96097184,-93.23221857
14734,JORDAN,45.00873104,-93.30949683
14739,NORTHROP,44.91971081,-93.24794278
14755,LYNDALE,44.9466,-93.28303000000001
14757,KENNY,44.90330284,-93.29906975
14759,MARCY HOLMES,44.98611,-93.24989000000001
14760,WILLARD - HAY,44.99468422,-93.30193940000001
14764,SHERIDAN,44.9987034,-93.26823369
14767,KENNY,44.90240592,-93.3010226
14769,WILLARD - HAY,44.99972887,-93.31589814
14770,CEDAR RIVERSIDE,44.96774257,-93.24488449
14771,LINDEN HILLS,44.92894054,-93.30894632
14775,MCKINLEY,45.01491,-93.28801999999999
14778,LYNNHURST,44.90781949,-93.29974529
14795,DIAMOND LAKE,44.89521877,-93.25911566
14803,BELTRAMI,44.99282483,-93.24223541
14808,VICTORY,45.03041468,-93.30974033
14812,HOWE,44.94045428,-93.23025769
14817,BOTTINEAU,45.01315891,-93.26949768
14822,SEWARD,44.95960445,-93.22394776
14823,LORING PARK,44.97184,-93.28801999999999
14829,BRYANT,44.92964275,-93.26884413
14832,BOTTINEAU,45.01108689,-93.26234509999999
14834,PHILLIPS WEST,44.95642799,-93.26259001
14836,VENTURA VILLAGE,44.96494747,-93.25396147
14846,HAWTHORNE,45.01132,-93.29433
14848,LORING PARK,44.96932593,-93.2793282
14857,MARSHALL TERRACE,45.01404903,-93.26465926
14862,HAWTHORNE,44.99912,-93.28299
14884,BELTRAMI,44.99690339,-93.24035143
14886,JORDAN,45.00557177,-93.30820797
14895,KING FIELD,44.93230754,-93.27726862
14901,STANDISH,44.93098627,-93.22719738
14902,DOWNTOWN WEST,44.979409999999994,-93.27727
14903,WEBBER - CAMDEN,45.03439389,-93.29960424
14911,FOLWELL,45.01955068,-93.30699328
14915,LORING PARK,44.972359999999995,-93.28016
14919,CARAG,44.944720000000004,-93.29833
14923,SUMNER - GLENWOOD,44.98471817,-93.29130500000001
14937,VENTURA VILLAGE,44.96093,-93.25233
14953,FULTON,44.91518739,-93.31760033
14959,LYNDALE,44.94039187,-93.28560215
14961,NICOLLET ISLAND - EAST BANK,44.98943199,-93.25274758
14962,PHILLIPS WEST,44.95732,-93.26386
14964,NORTHEAST PARK,45.00142276,-93.24608029
14965,HOWE,44.93873782,-93.21657773
14967,HALE,44.91146696,-93.25497249
14976,NORTH LOOP,44.98339212,-93.28320371
14979,LOWRY HILL,44.96593161,-93.30325972
14989,MID - CITY INDUSTRIAL,45.0015864,-93.21321065
14994,BRYN - MAWR,44.96985896,-93.30865227
14995,COOPER,44.94243456,-93.20637821
14997,CEDAR RIVERSIDE,44.972409999999996,-93.24826
15003,HOWE,44.94057678,-93.21274112
15004,LOWRY HILL EAST,44.95374,-93.29188
15009,HARRISON,44.98072648,-93.31037205
15015,NORTH LOOP,44.9859795,-93.28148235
15017,HARRISON,44.98409,-93.30198
15019,LOWRY HILL,44.96773106,-93.29851544
15030,WAITE PARK,45.03469652,-93.24736109
15034,CENTRAL,44.93506147,-93.26628809
15044,PROSPECT PARK - EAST RIVER ROAD,44.96548329,-93.21126204
15045,LINDEN HILLS,44.92687329,-93.31533848
15055,LOGAN PARK,45.00512,-93.25247
15067,DOWNTOWN WEST,44.98147783,-93.26283949
15069,ST. ANTHONY EAST,44.99690026,-93.24925196
15078,WHITTIER,44.95733,-93.2855
15083,HOWE,44.93291215,-93.20765081
15084,AUDUBON PARK,45.01413211,-93.22684214
15091,WHITTIER,44.95822376,-93.28675977
15092,WENONAH,44.89897091,-93.23364726
15109,AUDUBON PARK,45.02484113,-93.24606459
15115,PHILLIPS WEST,44.95788878,-93.26389979
15116,PHILLIPS WEST,44.94835,-93.26394
15118,HARRISON,44.97899382,-93.29766692
15121,SHERIDAN,45.004607799999995,-93.26767854
15126,HOLLAND,45.009879999999995,-93.24914
15136,HOWE,44.93425,-93.21405
15137,LINDEN HILLS,44.92502358,-93.31815587
15145,LORING PARK,44.97466996,-93.28204727
15148,FOLWELL,45.015029999999996,-93.30570999999999
15154,CARAG,44.941320000000005,-93.29709
15159,HOLLAND,45.01266429,-93.25309566
15163,STEVENS SQUARE - LORING HEIGHTS,44.96395,-93.27148000000001
15173,MCKINLEY,45.02123913,-93.29182253
15175,LONGFELLOW,44.94402014,-93.23108049
15178,CENTRAL,44.94319,-93.26769
15180,WEBBER - CAMDEN,45.03054501,-93.29449351
15185,CAMDEN INDUSTRIAL,45.02665008,-93.28428367
15190,NEAR - NORTH,44.988037899999995,-93.29691774
15201,POWDERHORN PARK,44.94383643,-93.24739141
15203,NEAR - NORTH,44.99305931,-93.29334893
15207,BOTTINEAU,45.005,-93.26886
15211,AUDUBON PARK,45.01772795,-93.23713111
15224,AUDUBON PARK,45.01565583,-93.2325667
15229,LINDEN HILLS,44.92837528,-93.30225792
15230,DOWNTOWN WEST,44.97545288,-93.26883557
15237,REGINA,44.92695,-93.26755
15242,SEWARD,44.95557941,-93.2291187
15247,MARCY HOLMES,44.98695007,-93.24710425
15248,TANGLETOWN,44.91173422,-93.27946259999999
15249,CEDAR - ISLES - DEAN,44.95126,-93.32748000000001
15254,BANCROFT,44.92778685,-93.24986439
15259,LOWRY HILL,44.96795353,-93.30008697
15262,NORTHROP,44.91609323,-93.25431199
15264,POWDERHORN PARK,44.93502056,-93.24734659999999
15272,WINDOM,44.897831599999996,-93.28766409
15276,TANGLETOWN,44.90738013,-93.28231733
15279,HOWE,44.93593843,-93.22744067
15281,CENTRAL,44.94662,-93.26265
15290,WAITE PARK,45.02671111,-93.24727736
15291,HAWTHORNE,45.01253021,-93.28182889
15293,SHINGLE CREEK,45.04843611,-93.30046713
15295,HAWTHORNE,45.00951,-93.28644
15301,DIAMOND LAKE,44.89884264,-93.25776481
15305,NEAR - NORTH,44.99472128,-93.28153456
15307,FULTON,44.90617082,-93.31543618
15309,HARRISON,44.98428,-93.3083
15310,NORTHROP,44.92603188,-93.25238817
15316,LYNNHURST,44.9153,-93.30519
15319,WILLARD - HAY,45.00602912,-93.29762070000001
15325,ERICSSON,44.91641057,-93.22901145
15326,HOWE,44.93814795,-93.22680963
15346,POWDERHORN PARK,44.94135,-93.25118
15347,SHINGLE CREEK,45.0485005,-93.31060049
15348,SHERIDAN,45.00198565,-93.26385159
15358,POWDERHORN PARK,44.94044823,-93.25117492
15359,HAWTHORNE,45.01197,-93.28643000000001
15362,MARCY HOLMES,44.98731,-93.24316
15366,HOWE,44.93154252,-93.21276522
15370,TANGLETOWN,44.91165036,-93.27802631
15371,PAGE,44.904498,-93.27022601
15372,WINDOM,44.89232471,-93.28130755
15375,COMO,44.99148126,-93.22344595
15380,ELLIOT PARK,44.97092,-93.26435
15386,BANCROFT,44.93415,-93.26123
15391,STANDISH,44.93321483,-93.24226513
15396,COMO,44.987829999999995,-93.23076
15410,WINDOM PARK,45.00958208,-93.23009854
15418,ST. ANTHONY WEST,44.99503,-93.25766
15428,WHITTIER,44.95075,-93.28133000000001
15434,AUDUBON PARK,45.02039,-93.24606999999999
15435,LIND - BOHANON,45.05023296,-93.29791089
15443,AUDUBON PARK,45.01858553,-93.24642012
15446,HARRISON,44.98114141,-93.31109157
15447,ST. ANTHONY WEST,44.99813104,-93.25808346
15448,POWDERHORN PARK,44.93773,-93.25115
15453,WAITE PARK,45.0276649,-93.23776552
15455,CARAG,44.941320000000005,-93.29072
15472,NEAR - NORTH,44.986340000000006,-93.29817
15475,LOWRY HILL EAST,44.95004,-93.28935
15477,LYNDALE,44.94135,-93.27534
15479,LIND - BOHANON,45.04391,-93.29406
15489,DOWNTOWN WEST,44.973009999999995,-93.27556
15490,LONGFELLOW,44.94656517,-93.23469966
15494,SHINGLE CREEK,45.04637421,-93.29988112
15508,MARCY HOLMES,44.9879206,-93.25120058
15509,SHERIDAN,45.00306772,-93.26233173
15515,UNIVERSITY OF MINNESOTA,44.97359491,-93.23566604
15522,FULTON,44.91792,-93.32549
15527,HAWTHORNE,45.00951,-93.288
15530,COMO,44.98722699,-93.22859435
15536,COOPER,44.94242474,-93.20762326
15540,NORTHROP,44.91880323,-93.24985495
15542,WILLARD - HAY,44.98531397,-93.31106208
15547,LORING PARK,44.9751,-93.28245
15554,LORING PARK,44.96986382,-93.28134240000001
15558,MINNEHAHA,44.90809787,-93.21521453
15580,LOGAN PARK,45.00409669,-93.25500436
15583,BOTTINEAU,45.00745846,-93.26234048
15589,STANDISH,44.92602852,-93.24605643
15595,SEWARD,44.959990000000005,-93.2469
15605,AUDUBON PARK,45.02309627,-93.24606571
15606,STANDISH,44.92781161,-93.23846916
15608,STANDISH,44.93321707,-93.23211912
15610,CEDAR RIVERSIDE,44.96917,-93.23795
15617,PROSPECT PARK - EAST RIVER ROAD,44.96459,-93.21923000000001
15618,TANGLETOWN,44.91332824,-93.27545062
15622,LOWRY HILL,44.96443,-93.29007
15623,CEDAR - ISLES - DEAN,44.94922761,-93.30521935
15626,NORTH LOOP,44.98819517,-93.28462629999999
15627,WHITTIER,44.95553873,-93.28740647
15628,NEAR - NORTH,44.999140999999995,-93.29028401
15630,HOLLAND,45.00690356,-93.2631021
15632,BANCROFT,44.92778627,-93.25112495
15637,HALE,44.90978061,-93.2562594
15642,WEBBER - CAMDEN,45.03054142,-93.29321069
15649,DOWNTOWN WEST,44.98379,-93.2667
15654,KENNY,44.89519361,-93.29341722
15655,KENNY,44.89695964,-93.29467095
15659,EAST ISLES,44.95608594,-93.29822201
15666,HOLLAND,45.01108,-93.26035999999999
15668,WEST CALHOUN,44.94571552,-93.32318635
15673,LONGFELLOW,44.94836,-93.22166
15675,EAST ISLES,44.95104495,-93.30031622
15687,UNIVERSITY OF MINNESOTA,44.98239265,-93.2324478
15701,NORTH LOOP,44.98417703,-93.26730401
15705,SEWARD,44.96274422,-93.24330569
15708,POWDERHORN PARK,44.93865852,-93.26255047
15710,PHILLIPS WEST,44.955529999999996,-93.26767
15717,LOWRY HILL EAST,44.95822388,-93.29184372
15731,KING FIELD,44.93134454,-93.28825869
15733,ELLIOT PARK,44.96574147,-93.26510685
15743,CARAG,44.94836613,-93.28745858
15744,KING FIELD,44.92683359,-93.28375652
15747,EAST HARRIET,44.93135048,-93.29080529
15755,NEAR - NORTH,44.99916102,-93.29640069999999
15757,LYNNHURST,44.90508,-93.2883
15781,MCKINLEY,45.01906485,-93.2814859
15782,CARAG,44.9377,-93.2933
15789,WEBBER - CAMDEN,45.02578,-93.29313
15791,LINDEN HILLS,44.93140395,-93.31882141
15794,CARAG,44.94211785,-93.29835568
15796,LOWRY HILL,44.96092,-93.29565
15812,PAGE,44.90701,-93.27292
15824,NEAR - NORTH,44.99578035,-93.2971718
15828,AUDUBON PARK,45.01948122,-93.24727266
15834,POWDERHORN PARK,44.93684765,-93.25873296
15838,LOWRY HILL EAST,44.95790003,-93.29439771
15839,VICTORY,45.03235847,-93.31489158
15848,HIAWATHA,44.92972813,-93.21276251
15851,MORRIS PARK,44.90356732,-93.21971927
15854,NORTHROP,44.92422671,-93.24731731
15858,HOWE,44.94051063,-93.22039636
15859,HOLLAND,45.00792,-93.24736999999999
15872,MCKINLEY,45.0203,-93.28804000000001
15874,WILLARD - HAY,44.99875572,-93.30632025
15880,TANGLETOWN,44.91599404,-93.28120897
15882,BRYN - MAWR,44.98072804,-93.31452762
15886,KING FIELD,44.92590778,-93.28699773
15891,EAST HARRIET,44.9377,-93.29204
15899,VENTURA VILLAGE,44.96513982,-93.25400206
15900,TANGLETOWN,44.91278746,-93.28572043
15901,LORING PARK,44.97127979,-93.28577863
15902,UNIVERSITY OF MINNESOTA,44.97742117,-93.23281093
15904,VICTORY,45.032352200000005,-93.30978034
15911,COLUMBIA PARK,45.01677446,-93.24645122
15912,KING FIELD,44.93499907,-93.28307415
15921,EAST HARRIET,44.93769,-93.29839
15923,UNIVERSITY OF MINNESOTA,44.97889798,-93.23340725
15927,WILLARD - HAY,45.004039299999995,-93.30847613
15942,WINDOM PARK,45.01218,-93.24556
15946,FOLWELL,45.02402032,-93.30004441
15947,MARCY HOLMES,44.98343,-93.23343
15949,LOWRY HILL,44.96592901,-93.30072206
15952,MARCY HOLMES,44.97994,-93.23441
15977,NORTH LOOP,44.98483701,-93.26473632
15984,JORDAN,45.00595946,-93.29621363
15998,AUDUBON PARK,45.02131521,-93.24223091
16005,HOLLAND,45.0058066,-93.26157282
16007,LOGAN PARK,45.00694644,-93.25500843
16008,AUDUBON PARK,45.01768318,-93.24556486
16014,EAST ISLES,44.94882899,-93.30498782
16024,POWDERHORN PARK,44.94254292,-93.25500714
16039,LOWRY HILL,44.96751342,-93.29371776
16041,WAITE PARK,45.02852791,-93.24477801
16044,SHERIDAN,45.00636301,-93.26614803
16048,COMO,44.98796218,-93.23588871
16051,ECCO,44.94849,-93.30546
16052,CLEVELAND,45.01866611,-93.31525482
16054,FIELD,44.9115601,-93.2729046
16075,HOLLAND,45.00855306,-93.2608167
16086,PROSPECT PARK - EAST RIVER ROAD,44.96761694,-93.22427849
16088,MIDTOWN PHILLIPS,44.94836,-93.25886
16100,ARMATAGE,44.90521549,-93.31818376
16109,MIDTOWN PHILLIPS,44.95283,-93.26009
16111,CARAG,44.94382649,-93.29578019
16117,STANDISH,44.93141689,-93.24099959
16118,CAMDEN INDUSTRIAL,45.02574,-93.28374000000001
16121,LYNDALE,44.94836293,-93.28873705
16122,KENNY,44.90236583,-93.28831059
16124,JORDAN,45.00781,-93.30442
16126,WINDOM PARK,45.01399209,-93.23397783
16135,HIAWATHA,44.92606865,-93.21659579
16137,BELTRAMI,44.9978076,-93.24226637
16141,STANDISH,44.92960646,-93.23339104
16145,HAWTHORNE,45.00086177,-93.28952093
16147,HOWE,44.9386393,-93.20637553
16152,EAST PHILLIPS,44.95554,-93.24861999999999
16156,STEVENS SQUARE - LORING HEIGHTS,44.96269,-93.27656
16165,PROSPECT PARK - EAST RIVER ROAD,44.97135,-93.22288
16168,KENNY,44.89694589,-93.29212619
16171,HARRISON,44.98355662,-93.3134127
16172,HIAWATHA,44.919695399999995,-93.21442126
16174,JORDAN,45.01324,-93.30696999999999
16177,MIDTOWN PHILLIPS,44.94922297,-93.25885046
16182,WHITTIER,44.95194519,-93.28049658
16185,TANGLETOWN,44.91422413,-93.27608277
16197,PHILLIPS WEST,44.94835395,-93.26458179
16204,DIAMOND LAKE,44.8916225,-93.26044672
16206,CENTRAL,44.93685437,-93.27145801
16211,PHILLIPS WEST,44.95374,-93.26515
16212,SHERIDAN,44.99980059,-93.26156557
16213,SHERIDAN,45.00198358,-93.25889495
16214,DIAMOND LAKE,44.90322844,-93.27227687
16216,LOWRY HILL EAST,44.96092,-93.29183
16222,PAGE,44.90322844,-93.27227687
16224,DIAMOND LAKE,44.89338254,-93.27295445
16235,SEWARD,44.9618724,-93.22824331
16236,ELLIOT PARK,44.97053,-93.25726999999999
16242,LYNNHURST,44.91143635,-93.30358493
16253,VICTORY,45.03544963,-93.30947608
16256,WENONAH,44.89562241,-93.23241254
16262,CENTRAL,44.94317,-93.27280999999999
16267,WILLARD - HAY,44.997009999999996,-93.3159
16277,COOPER,44.94239287,-93.21003755
16278,DOWNTOWN WEST,44.97448559,-93.26965805
16281,HOLLAND,45.014067499999996,-93.25244139
16282,LOWRY HILL,44.968562299999995,-93.29917309
16285,LYNNHURST,44.90779034,-93.29719979
16293,SHERIDAN,45.00277435,-93.26828331
16300,LYNDALE,44.94748777,-93.28683345
16304,POWDERHORN PARK,44.93414753,-93.26186177
16326,KEEWAYDIN,44.908052000000005,-93.23354609
16329,LOWRY HILL EAST,44.95195,-93.29696
16342,NEAR - NORTH,44.98993,-93.29132
16345,HARRISON,44.98116447,-93.30583
16355,HIAWATHA,44.92614712,-93.20764442
16363,STANDISH,44.9278161,-93.22422131
16365,PROSPECT PARK - EAST RIVER ROAD,44.97024571,-93.21338541
16369,WINDOM PARK,45.01230122,-93.23201251
16370,COLUMBIA PARK,45.01767585,-93.24740756
16375,CEDAR RIVERSIDE,44.96696524,-93.23456184
16386,CAMDEN INDUSTRIAL,45.03853,-93.2875
16387,BELTRAMI,44.99735768,-93.24480587
16389,CLEVELAND,45.01438001,-93.31840967
16391,LINDEN HILLS,44.9229896,-93.32909957
16396,WILLARD - HAY,44.99307,-93.30194
16403,REGINA,44.92242509,-93.26383059
16406,MINNEHAHA,44.90809314,-93.22159464
16410,DOWNTOWN EAST,44.97207,-93.25782
16411,HAWTHORNE,45.01073,-93.28336999999999
16417,WEBBER - CAMDEN,45.02662547,-93.28655432
16420,REGINA,44.92604006,-93.26504859
16423,DOWNTOWN WEST,44.97893095,-93.26775742
16425,KEEWAYDIN,44.91349419,-93.23221239
16427,CLEVELAND,45.01595726,-93.31588612
16433,VENTURA VILLAGE,44.96394852,-93.26829673
16436,HOWE,44.93416391,-93.22342767
16439,LYNNHURST,44.91324962,-93.30102725
16444,WILLARD - HAY,44.99027302,-93.3120848
16445,DOWNTOWN EAST,44.97518873,-93.25240448
16453,LONGFELLOW,44.94135486,-93.23003112
16464,NEAR - NORTH,44.99803,-93.28797
16465,VICTORY,45.0268025,-93.30967149
16478,CORCORAN,44.94043327,-93.24228975
16481,CARAG,44.94382029,-93.28814729
16483,HOWE,44.93148601,-93.21913715
16489,JORDAN,45.01142459,-93.30633274
16494,STANDISH,44.93592408,-93.23804596
16507,MARCY HOLMES,44.99490885,-93.24797444
16513,BANCROFT,44.92955199,-93.25112419
16519,MARSHALL TERRACE,45.02136637,-93.27038929
16522,STEVENS SQUARE - LORING HEIGHTS,44.96574578,-93.27657667
16529,JORDAN,45.01018063,-93.31559439
16530,LINDEN HILLS,44.92430119,-93.32398388
16537,CEDAR - ISLES - DEAN,44.94932146,-93.32498564
16541,CENTRAL,44.94228386,-93.26640027
16545,ARMATAGE,44.89345605,-93.31247579999999
16556,COMO,44.98520526,-93.22158955
16562,WEBBER - CAMDEN,45.03439343,-93.29704572
16566,CEDAR - ISLES - DEAN,44.95093513,-93.31654834
16577,HAWTHORNE,45.0119599,-93.27889052
16595,HAWTHORNE,45.00536318,-93.28951861
16599,MID - CITY INDUSTRIAL,44.99149474,-93.22216125
16605,DIAMOND LAKE,44.89338943,-93.27166838
16607,WILLARD - HAY,44.99883,-93.3159
16610,TANGLETOWN,44.911590000000004,-93.28169
16622,WENONAH,44.9048237,-93.23754613
16625,COMO,44.98749446,-93.21840732
16627,COLUMBIA PARK,45.03373235,-93.26704906
16630,KING FIELD,44.93316811,-93.28695851
16635,FIELD,44.91151139,-93.26472629
16655,LORING PARK,44.971140000000005,-93.28688000000001
16657,HAWTHORNE,45.00590632,-93.27872462
16669,LOWRY HILL EAST,44.95374,-93.29316
16671,NORTHROP,44.9188015,-93.25622109999999
16677,COMO,44.98784977,-93.22488749
16678,WINDOM,44.89633833,-93.28392159
16681,COLUMBIA PARK,45.02857219,-93.26417155
16683,KENNY,44.90237056,-93.29083917
16684,WINDOM PARK,45.01217562,-93.24645581
16692,BRYN - MAWR,44.97185636,-93.31033655
16694,CLEVELAND,45.02137316,-93.31337152
16702,NEAR - NORTH,44.99577858,-93.29564279
16711,EAST PHILLIPS,44.95195,-93.2512
16712,KENNY,44.90419507,-93.29465727
16713,LINDEN HILLS,44.91792,-93.32271
16717,MARCY HOLMES,44.98623,-93.25344
16730,MARSHALL TERRACE,45.01478901,-93.27012791
16733,JORDAN,45.00600317,-93.30504715
16735,JORDAN,44.99915,-93.29411999999999
16738,WINDOM PARK,45.00868199,-93.23331535
16740,LOGAN PARK,45.00642434,-93.24914348
16744,REGINA,44.92061352,-93.26258087
16745,MINNEHAHA,44.90811299,-93.20756339
16751,TANGLETOWN,44.90854215,-93.28450201
16756,HAWTHORNE,44.99968546,-93.28798909999999
16760,HARRISON,44.97850776,-93.29716862
16765,HOWE,44.93864964,-93.22894123
16770,TANGLETOWN,44.90542508,-93.28318812
16787,WILLARD - HAY,44.98537943,-93.30967596
16807,JORDAN,45.01053804,-93.31461652
16810,LOWRY HILL,44.96677907,-93.28846746
16815,NORTHROP,44.92603345,-93.25747203
16819,SUMNER - GLENWOOD,44.980740000000004,-93.2896
16834,HAWTHORNE,45.011309999999995,-93.28801
16843,DOWNTOWN WEST,44.97331404,-93.27156247
16845,HOWE,44.935959999999994,-93.22522
16848,UNIVERSITY OF MINNESOTA,44.978970000000004,-93.23517
16852,LINDEN HILLS,44.92223954,-93.32551557
16862,LYNNHURST,44.90690377,-93.29528765
16865,POWDERHORN PARK,44.94656,-93.24868000000001
16867,BRYN - MAWR,44.97056374,-93.31849476
16872,JORDAN,45.00278042,-93.30282748
16874,HAWTHORNE,45.00148,-93.28181
16879,CAMDEN INDUSTRIAL,45.0315,-93.28803
16881,JORDAN,45.00483,-93.29805
16890,WAITE PARK,45.02679381,-93.23071131
16896,EAST ISLES,44.95663897,-93.29974379
16898,ST. ANTHONY WEST,44.99122609,-93.25771039
16920,SHERIDAN,45.00144007,-93.26156759
16932,TANGLETOWN,44.91955036,-93.2753841
16938,HALE,44.90615494,-93.26136743
16941,SHINGLE CREEK,45.05027215,-93.30300851
16959,AUDUBON PARK,45.02162942,-93.23267132
16965,COOPER,44.949254499999995,-93.21271974
16966,HAWTHORNE,45.0026,-93.29411
16967,WILLARD - HAY,44.98845489,-93.31464992
16975,WINDOM PARK,45.01040534,-93.24225356
16980,WAITE PARK,45.02856274,-93.23840184
16981,HAWTHORNE,45.00950395,-93.28567552
16985,WAITE PARK,45.02316977,-93.23199026
16986,AUDUBON PARK,45.01592822,-93.23458752
16988,NORTHEAST PARK,45.00523609,-93.24609899
16992,VICTORY,45.02680488,-93.30839016
16993,MID - CITY INDUSTRIAL,44.99375693,-93.22152544
16996,NICOLLET ISLAND - EAST BANK,44.98579019,-93.2613535
16997,ARMATAGE,44.89742688,-93.30739431
17002,CARAG,44.93860099,-93.29329676
17006,BRYN - MAWR,44.97684268,-93.31598495
17008,AUDUBON PARK,45.020417,-93.24158756
17018,STANDISH,44.92782565,-93.24479613
17029,NEAR - NORTH,44.99523,-93.29258
17032,REGINA,44.92418911,-93.27405701
17034,LYNNHURST,44.90602073,-93.30355996
17035,HAWTHORNE,45.00424321,-93.2849348
17038,COMO,44.98269828,-93.21563135
17048,CARAG,44.9466,-93.29703
17052,MID - CITY INDUSTRIAL,44.99525,-93.21164
17055,AUDUBON PARK,45.0195085,-93.24222834
17068,KENNY,44.90095934,-93.28957141
17073,KENNY,44.89069285,-93.2985317
17083,JORDAN,45.00339705,-93.30374766
17104,WEBBER - CAMDEN,45.03233839,-93.30595253
17107,JORDAN,45.00315543,-93.29410814
17108,TANGLETOWN,44.91526814,-93.28313876
17111,LORING PARK,44.97012575,-93.27174533
17114,ARMATAGE,44.89707733,-93.31628183
17115,NEAR - NORTH,44.98698726,-93.30323229
17122,LINDEN HILLS,44.92062275,-93.32272322
17125,STEVENS SQUARE - LORING HEIGHTS,44.96269672,-93.28481869
17128,LONGFELLOW,44.94591033,-93.22293648
17133,COMO,44.98628843,-93.22693253
17134,BRYN - MAWR,44.97446322,-93.31217223
17143,BANCROFT,44.92783944,-93.25998405
17150,KENWOOD,44.96018759,-93.31161758
17157,STANDISH,44.92690542,-93.23530129
17158,SUMNER - GLENWOOD,44.984456099999996,-93.28992865
17164,MCKINLEY,45.02392818,-93.28604918
17170,VENTURA VILLAGE,44.96374585,-93.252808
17174,UNIVERSITY OF MINNESOTA,44.98119983,-93.23430434
17186,CENTRAL,44.94665922,-93.27219682
17187,LIND - BOHANON,45.04329885,-93.28586348
17198,STANDISH,44.93321669,-93.24353393
17202,SEWARD,44.96095918,-93.23853711
17207,CEDAR - ISLES - DEAN,44.95082457,-93.31911638
17214,LORING PARK,44.966590000000004,-93.28684
17216,WEBBER - CAMDEN,45.03545,-93.30533
17226,BANCROFT,44.93412,-93.2524
17231,MIDTOWN PHILLIPS,44.95553078,-93.26068788
17233,LYNDALE,44.944959999999995,-93.27794
17237,PHILLIPS WEST,44.950379999999996,-93.26647
17245,MARCY HOLMES,44.99019664,-93.25258432
17246,COLUMBIA PARK,45.03132224,-93.25998982
17256,PAGE,44.90609384,-93.27421274
17260,COOPER,44.94680134,-93.20578334
17277,TANGLETOWN,44.91265,-93.28233
17280,HOLLAND,45.01053942,-93.25671990000001
17281,HAWTHORNE,45.00712,-93.28185
17283,COOPER,44.95286342,-93.21656362
17285,STANDISH,44.93231,-93.23212
17286,ELLIOT PARK,44.97275111,-93.26094445
17292,HAWTHORNE,45.00590733,-93.27646317
17298,FULTON,44.90975959,-93.32138924
17299,KEEWAYDIN,44.90672799,-93.22719043
17300,FULTON,44.90533073,-93.31274752
17301,CENTRAL,44.946670000000005,-93.26647
17303,KEEWAYDIN,44.90899,-93.22573
17304,SEWARD,44.95648018,-93.22831425
17306,LONGFELLOW,44.94927211,-93.23157764
17308,HIAWATHA,44.92609748,-93.21275824
17309,PHILLIPS WEST,44.95194,-93.26391
17310,HARRISON,44.977090000000004,-93.30314
17313,NICOLLET ISLAND - EAST BANK,44.98999,-93.25421999999999
17321,WHITTIER,44.96001488,-93.28674952
