"tractName","year","race","Education Index","Health Index","Income Index","Wellbeing Index"
"3026713",2018,"Black/African American",5.57081879616533,NA,4.3130527198005,NA
"3026713",2018,"Hispanic/Latinx",4.64,NA,4.57459010821865,NA
"3026713",2018,"Native American",NA,NA,NA,NA
"3026713",2018,"White (Non-Hispanic)",6.49763125763126,NA,7.95247533813482,NA
"3026714",2013,"All",NA,7.79166666666667,5.92628245036216,NA
"3026714",2013,"Asian",NA,NA,2.49206735312278,NA
"3026714",2013,"Black/African American",NA,NA,2.7491855782789,NA
"3026714",2013,"Hispanic/Latinx",NA,NA,6.45600951164173,NA
"3026714",2013,"Native American",NA,NA,NA,NA
"3026714",2013,"White (Non-Hispanic)",NA,NA,6.54049190826828,NA
"3026714",2018,"All",7.45038961038961,7.79166666666667,7.96834310976923,7.7367997956085
"3026714",2018,"Asian",7.39111111111111,NA,8.13503638495481,NA
"3026714",2018,"Black/African American",6.32369910282954,NA,8.41400162020875,NA
"3026714",2018,"Hispanic/Latinx",3.32,NA,4.34935337891574,NA
"3026714",2018,"Native American",NA,NA,NA,NA
"3026714",2018,"White (Non-Hispanic)",7.53961778546048,NA,8.00362014322434,NA
"3026715",2013,"All",NA,7.45833333333334,7.09750906285569,NA
"3026715",2013,"Asian",NA,NA,7.83826643730231,NA
"3026715",2013,"Black/African American",NA,NA,2.02527306396714,NA
"3026715",2013,"Hispanic/Latinx",NA,NA,8.5008089205484,NA
"3026715",2013,"Native American",NA,NA,NA,NA
"3026715",2013,"White (Non-Hispanic)",NA,NA,7.18453088020139,NA
"3026715",2018,"All",7.82670371088282,7.45833333333334,7.98587340736998,7.75697015052871
"3026715",2018,"Asian",6.7665448616506,NA,8.15342622958604,NA
"3026715",2018,"Black/African American",7.92269841269841,NA,4.92077381966848,NA
"3026715",2018,"Hispanic/Latinx",10,NA,10,NA
"3026715",2018,"Native American",NA,NA,NA,NA
"3026715",2018,"White (Non-Hispanic)",7.97944783291275,NA,8.16896843521023,NA
"3026716",2013,"All",NA,6.04166666666667,7.88552138930623,NA
"3026716",2013,"Asian",NA,NA,8.12173083429863,NA
"3026716",2013,"Black/African American",NA,NA,NA,NA
"3026716",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3026716",2013,"Native American",NA,NA,NA,NA
"3026716",2013,"White (Non-Hispanic)",NA,NA,7.96361149530386,NA
"3026716",2018,"All",7.62397700287464,6.04166666666667,9.389340334174,7.6849946679051
"3026716",2018,"Asian",6.79592550931134,NA,7.30750834835413,NA
"3026716",2018,"Black/African American",8.93345427059713,NA,7.3289443774417,NA
"3026716",2018,"Hispanic/Latinx",2.22222222222222,NA,0,NA
"3026716",2018,"Native American",NA,NA,NA,NA
"3026716",2018,"White (Non-Hispanic)",7.73187274337489,NA,9.83386189507844,NA
"3026807",2013,"All",NA,5.33333333333333,2.08330661207945,NA
"3026807",2013,"Asian",NA,NA,0,NA
"3026807",2013,"Black/African American",NA,NA,0,NA
"3026807",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026807",2013,"Native American",NA,NA,NA,NA
"3026807",2013,"White (Non-Hispanic)",NA,NA,3.64940136732045,NA
"3026807",2018,"All",3.3631746031746,5.33333333333333,4.36523041034548,4.35391278228447
"3026807",2018,"Asian",3.78666666666667,NA,6.203853426653,NA
"3026807",2018,"Black/African American",3.35203007518797,NA,4.28703863667606,NA
"3026807",2018,"Hispanic/Latinx",2.25756613756614,NA,0,NA
"3026807",2018,"Native American",NA,NA,NA,NA
"3026807",2018,"White (Non-Hispanic)",3.75111111111111,NA,5.292623439208,NA
"3026809",2013,"All",NA,NA,0,NA
"3026809",2013,"All",NA,NA,NA,NA
"3026809",2013,"Asian",NA,NA,0.522224653337547,NA
"3026809",2013,"Black/African American",NA,NA,0,NA
"3026809",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026809",2013,"Native American",NA,NA,NA,NA
"3026809",2013,"White (Non-Hispanic)",NA,NA,1.95515943110362,NA
"3026809",2018,"All",3.17618545866303,NA,0.193240387982207,NA
"3026809",2018,"All",NA,NA,NA,NA
"3026809",2018,"Asian",5.05344134887703,NA,1.50308590032385,NA
"3026809",2018,"Black/African American",4.32737860430168,NA,0,NA
"3026809",2018,"Hispanic/Latinx",0.780211398060369,NA,0,NA
"3026809",2018,"Native American",NA,NA,0,NA
"3026809",2018,"White (Non-Hispanic)",2.53777777777778,NA,4.34670366844549,NA
"3026810",2013,"All",NA,4.20833333333333,0.389745831991511,NA
"3026810",2013,"Asian",NA,NA,0,NA
"3026810",2013,"Black/African American",NA,NA,0,NA
"3026810",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026810",2013,"Native American",NA,NA,NA,NA
"3026810",2013,"White (Non-Hispanic)",NA,NA,4.09492820223662,NA
"3026810",2018,"All",5.0120415982485,4.20833333333333,2.03930413837456,3.75322635665213
"3026810",2018,"Asian",4.36171511028654,NA,0.0243486707781926,NA
"3026810",2018,"Black/African American",4.92550446215682,NA,0,NA
"3026810",2018,"Hispanic/Latinx",3.58666666666667,NA,3.46621895753761,NA
"3026810",2018,"Native American",NA,NA,NA,NA
"3026810",2018,"White (Non-Hispanic)",5.67631093544137,NA,5.06721924130493,NA
"3026811",2013,"All",NA,5,1.92580765069317,NA
"3026811",2013,"Asian",NA,NA,0,NA
"3026811",2013,"Black/African American",NA,NA,0.320342523292664,NA
"3026811",2013,"Hispanic/Latinx",NA,NA,1.10040646804932,NA
"3026811",2013,"Native American",NA,NA,NA,NA
"3026811",2013,"White (Non-Hispanic)",NA,NA,3.92415576332347,NA
"3026811",2018,"All",4.39473326373832,5,3.3570361126878,4.25058979214204
"3026811",2018,"Asian",2.36444444444444,NA,0.881963743950498,NA
"3026811",2018,"Black/African American",5.52244433850663,NA,0,NA
"3026811",2018,"Hispanic/Latinx",3.10603174603175,NA,4.60061383017903,NA
"3026811",2018,"Native American",NA,NA,NA,NA
"3026811",2018,"White (Non-Hispanic)",5.17529677551859,NA,5.48773852295072,NA
"3026812",2013,"All",NA,5.75,4.18801512258003,NA
"3026812",2013,"Asian",NA,NA,2.85186765904497,NA
"3026812",2013,"Black/African American",NA,NA,0.176793090515467,NA
"3026812",2013,"Hispanic/Latinx",NA,NA,4.91002306887381,NA
"3026812",2013,"Native American",NA,NA,NA,NA
"3026812",2013,"White (Non-Hispanic)",NA,NA,5.84104469539931,NA
"3026812",2018,"All",6.99111111111111,5.75,5.69807938814517,6.14639683308543
"3026812",2018,"Asian",5.38666666666666,NA,2.95131194702351,NA
"3026812",2018,"Black/African American",6.50666666666667,NA,0.729220660640162,NA
"3026812",2018,"Hispanic/Latinx",7.44,NA,2.00471489363855,NA
"3026812",2018,"Native American",NA,NA,NA,NA
"3026812",2018,"White (Non-Hispanic)",6.84349932470701,NA,7.797945743017,NA
"3026814",2013,"All",NA,5.29166666666667,2.50547372184568,NA
"3026814",2013,"Asian",NA,NA,1.24840539938001,NA
"3026814",2013,"Black/African American",NA,NA,0.659564564100516,NA
"3026814",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026814",2013,"Native American",NA,NA,NA,NA
"3026814",2013,"White (Non-Hispanic)",NA,NA,3.70212036537464,NA
"3026814",2018,"All",5.75342702180141,5.29166666666667,2.96426421145815,4.66978596664208
"3026814",2018,"Asian",1.56312769610923,NA,1.50574807463362,NA
"3026814",2018,"Black/African American",6.2,NA,1.64018108056793,NA
"3026814",2018,"Hispanic/Latinx",4.66170101871594,NA,0,NA
"3026814",2018,"Native American",NA,NA,NA,NA
"3026814",2018,"White (Non-Hispanic)",6.15510692899914,NA,5.27661218288217,NA
"3026815",2013,"All",NA,5.5,3.16523324227804,NA
"3026815",2013,"Asian",NA,NA,0,NA
"3026815",2013,"Black/African American",NA,NA,0.653269178887737,NA
"3026815",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026815",2013,"Native American",NA,NA,NA,NA
"3026815",2013,"White (Non-Hispanic)",NA,NA,5.22704249432044,NA
"3026815",2018,"All",4.92126984126984,5.5,3.86122853631836,4.7608327925294
"3026815",2018,"Asian",3.7984767535987,NA,2.42456810268763,NA
"3026815",2018,"Black/African American",4.09092118943647,NA,0.772255056834058,NA
"3026815",2018,"Hispanic/Latinx",3.33001893111985,NA,0,NA
"3026815",2018,"Native American",NA,NA,NA,NA
"3026815",2018,"White (Non-Hispanic)",5.97116179805255,NA,6.18202421957872,NA
"3026816",2013,"All",NA,4.70833333333333,2.51698250116053,NA
"3026816",2013,"Asian",NA,NA,0,NA
"3026816",2013,"Black/African American",NA,NA,1.38953614418748,NA
"3026816",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026816",2013,"Native American",NA,NA,NA,NA
"3026816",2013,"White (Non-Hispanic)",NA,NA,4.90471886931162,NA
"3026816",2018,"All",5.11076651203888,4.70833333333333,3.04627088899369,4.2884569114553
"3026816",2018,"Asian",5.70088815722619,NA,0.997485789576164,NA
"3026816",2018,"Black/African American",4.55612231373663,NA,0.560083351924882,NA
"3026816",2018,"Hispanic/Latinx",3.33333333333333,NA,0,NA
"3026816",2018,"Native American",NA,NA,NA,NA
"3026816",2018,"White (Non-Hispanic)",4.83529177850681,NA,6.03800141562061,NA
"3026818",2013,"All",NA,5.83333333333333,0.578690162562549,NA
"3026818",2013,"Asian",NA,NA,2.22504507636342,NA
"3026818",2013,"Black/African American",NA,NA,0,NA
"3026818",2013,"Hispanic/Latinx",NA,NA,0.517230747839971,NA
"3026818",2013,"Native American",NA,NA,NA,NA
"3026818",2013,"White (Non-Hispanic)",NA,NA,2.70794326909045,NA
"3026818",2018,"All",3.96028640259206,5.83333333333333,1.72966506653529,3.84109493415356
"3026818",2018,"Asian",5.28444444444444,NA,0,NA
"3026818",2018,"Black/African American",2.06755069090604,NA,0,NA
"3026818",2018,"Hispanic/Latinx",3.66338994338994,NA,0,NA
"3026818",2018,"Native American",NA,NA,NA,NA
"3026818",2018,"White (Non-Hispanic)",3.77855921855922,NA,5.22388089791338,NA
"3026819",2013,"All",NA,3.45833333333333,0,NA
"3026819",2013,"Asian",NA,NA,0,NA
"3026819",2013,"Black/African American",NA,NA,0,NA
"3026819",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026819",2013,"Native American",NA,NA,NA,NA
"3026819",2013,"White (Non-Hispanic)",NA,NA,1.85526408819553,NA
"3026819",2018,"All",2.13392622880995,3.45833333333333,0.575319811792859,2.05585979131205
"3026819",2018,"Asian",4.55555555555556,NA,1.3308859221087,NA
"3026819",2018,"Black/African American",2.16888888888889,NA,0,NA
"3026819",2018,"Hispanic/Latinx",1.81777777777778,NA,0,NA
"3026819",2018,"Native American",NA,NA,NA,NA
"3026819",2018,"White (Non-Hispanic)",3.11451303155007,NA,3.20821117814981,NA
"3026820",2013,"All",NA,6.04166666666667,4.72853045235809,NA
"3026820",2013,"Asian",NA,NA,2.49314081714305,NA
"3026820",2013,"Black/African American",NA,NA,3.30555124275701,NA
"3026820",2013,"Hispanic/Latinx",NA,NA,2.76132986947717,NA
"3026820",2013,"Native American",NA,NA,1.83227794735026,NA
"3026820",2013,"White (Non-Hispanic)",NA,NA,5.78769281877788,NA
"3026820",2018,"All",6.42227564354361,6.04166666666667,6.24209996254633,6.2353474242522
"3026820",2018,"Asian",4.16007200130911,NA,2.66850821019298,NA
"3026820",2018,"Black/African American",6.72,NA,4.35464976371191,NA
"3026820",2018,"Hispanic/Latinx",3.56676003734827,NA,1.58875881219949,NA
"3026820",2018,"Native American",NA,NA,NA,NA
"3026820",2018,"White (Non-Hispanic)",6.91155402420708,NA,7.65512155093354,NA
"3026822",2013,"All",NA,8.08333333333334,5.76663823794248,NA
"3026822",2013,"Asian",NA,NA,3.94529852384244,NA
"3026822",2013,"Black/African American",NA,NA,2.19317444968556,NA
"3026822",2013,"Hispanic/Latinx",NA,NA,7.14088198802106,NA
"3026822",2013,"Native American",NA,NA,NA,NA
"3026822",2013,"White (Non-Hispanic)",NA,NA,6.26429385134027,NA
"3026822",2018,"All",6.37923558897243,8.08333333333334,5.83020848246007,6.76425913492194
"3026822",2018,"Asian",4.01602787456446,NA,3.14073523795772,NA
"3026822",2018,"Black/African American",6.77333333333333,NA,2.21871988499773,NA
"3026822",2018,"Hispanic/Latinx",5.61333333333333,NA,0,NA
"3026822",2018,"Native American",NA,NA,NA,NA
"3026822",2018,"White (Non-Hispanic)",6.10995888465276,NA,6.89490428195608,NA
"3026823",2013,"All",NA,6.375,4.36663113528705,NA
"3026823",2013,"Asian",NA,NA,0.459180961083191,NA
"3026823",2013,"Black/African American",NA,NA,2.4064624073219,NA
"3026823",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3026823",2013,"Native American",NA,NA,NA,NA
"3026823",2013,"White (Non-Hispanic)",NA,NA,5.10918541389067,NA
"3026823",2018,"All",6.28054193454651,6.375,5.53534562730722,6.06362918728458
"3026823",2018,"Asian",3.50222222222222,NA,1.42509819043719,NA
"3026823",2018,"Black/African American",6.81015651789171,NA,3.6522703540441,NA
"3026823",2018,"Hispanic/Latinx",3.43555555555556,NA,6.57570237472107,NA
"3026823",2018,"Native American",NA,NA,NA,NA
"3026823",2018,"White (Non-Hispanic)",6.81600683322656,NA,6.76119081419959,NA
"3026903",2013,"All",NA,5.45833333333333,4.28297875638056,NA
"3026903",2013,"Asian",NA,NA,0,NA
"3026903",2013,"Black/African American",NA,NA,0.92936921197174,NA
"3026903",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026903",2013,"Native American",NA,NA,NA,NA
"3026903",2013,"White (Non-Hispanic)",NA,NA,4.58991753353547,NA
"3026903",2018,"All",4.67650580271939,5.45833333333333,4.29505337136,4.80996416913758
"3026903",2018,"Asian",5.96,NA,0.737402909427576,NA
"3026903",2018,"Black/African American",6.77986394557823,NA,2.12229067081051,NA
"3026903",2018,"Hispanic/Latinx",5.50222222222222,NA,0,NA
"3026903",2018,"Native American",NA,NA,NA,NA
"3026903",2018,"White (Non-Hispanic)",4.75726443768997,NA,5.36946238645643,NA
"3026906",2013,"All",NA,7.375,4.56866567246384,NA
"3026906",2013,"Asian",NA,NA,0.0908087117158354,NA
"3026906",2013,"Black/African American",NA,NA,0.475713706015065,NA
"3026906",2013,"Hispanic/Latinx",NA,NA,0.500081425345222,NA
"3026906",2013,"Native American",NA,NA,NA,NA
"3026906",2013,"White (Non-Hispanic)",NA,NA,5.17274149399248,NA
"3026906",2018,"All",5.33206942376903,7.375,5.48099110892808,6.06268684423237
"3026906",2018,"Asian",5.70331321260899,NA,2.29277097469166,NA
"3026906",2018,"Black/African American",8.37328567173071,NA,2.48145073593142,NA
"3026906",2018,"Hispanic/Latinx",7.64,NA,0,NA
"3026906",2018,"Native American",NA,NA,NA,NA
"3026906",2018,"White (Non-Hispanic)",5.0020768403469,NA,5.92319376585881,NA
"3026907",2013,"All",NA,5.95833333333333,5.73359089395027,NA
"3026907",2013,"Asian",NA,NA,3.92699307351696,NA
"3026907",2013,"Black/African American",NA,NA,0,NA
"3026907",2013,"Hispanic/Latinx",NA,NA,8.99610321006367,NA
"3026907",2013,"Native American",NA,NA,NA,NA
"3026907",2013,"White (Non-Hispanic)",NA,NA,5.87490319083878,NA
"3026907",2018,"All",5.84487147071218,5.95833333333333,6.70703773604465,6.17008084669672
"3026907",2018,"Asian",5.17795093795094,NA,6.97049398705093,NA
"3026907",2018,"Black/African American",5.56543823326432,NA,0.0764718616702709,NA
"3026907",2018,"Hispanic/Latinx",NA,NA,NA,NA
"3026907",2018,"Native American",NA,NA,NA,NA
"3026907",2018,"White (Non-Hispanic)",5.77089954206296,NA,7.22517911819492,NA
"3026908",2013,"All",NA,NA,4.12786296668602,NA
"3026908",2013,"All",NA,NA,NA,NA
"3026908",2013,"Asian",NA,NA,2.45250181289093,NA
"3026908",2013,"Black/African American",NA,NA,0,NA
"3026908",2013,"Hispanic/Latinx",NA,NA,1.45187015366783,NA
"3026908",2013,"Native American",NA,NA,NA,NA
"3026908",2013,"White (Non-Hispanic)",NA,NA,4.44260459779868,NA
"3026908",2018,"All",6.40825893827851,NA,5.97909025830125,NA
"3026908",2018,"All",NA,NA,NA,NA
"3026908",2018,"Asian",8.01333333333333,NA,6.37688001447835,NA
"3026908",2018,"Black/African American",5.45044288093539,NA,0,NA
"3026908",2018,"Hispanic/Latinx",10,NA,NA,NA
"3026908",2018,"Native American",NA,NA,NA,NA
"3026908",2018,"White (Non-Hispanic)",6.09368842024626,NA,6.54006217225207,NA
"3026909",2013,"All",NA,6.29166666666666,4.84151492880912,NA
"3026909",2013,"Asian",NA,NA,2.32968518064224,NA
"3026909",2013,"Black/African American",NA,NA,0,NA
"3026909",2013,"Hispanic/Latinx",NA,NA,2.23201470455258,NA
"3026909",2013,"Native American",NA,NA,NA,NA
"3026909",2013,"White (Non-Hispanic)",NA,NA,4.91040178503271,NA
"3026909",2018,"All",5.51832668699664,6.29166666666666,6.64199826473202,6.15066387279844
"3026909",2018,"Asian",3.2697509254031,NA,0,NA
"3026909",2018,"Black/African American",NA,NA,NA,NA
"3026909",2018,"Hispanic/Latinx",7.48984126984127,NA,NA,NA
"3026909",2018,"Native American",NA,NA,NA,NA
"3026909",2018,"White (Non-Hispanic)",5.55655263308693,NA,7.08049456463491,NA
"3026910",2013,"All",NA,5.75,4.60794042665651,NA
"3026910",2013,"Asian",NA,NA,6.76855172142405,NA
"3026910",2013,"Black/African American",NA,NA,NA,NA
"3026910",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026910",2013,"Native American",NA,NA,10,NA
"3026910",2013,"White (Non-Hispanic)",NA,NA,5.13159725158582,NA
"3026910",2018,"All",5.66138695043805,5.75,6.59696695545082,6.00278463529629
"3026910",2018,"Asian",6.37777777777778,NA,1.34486127833936,NA
"3026910",2018,"Black/African American",NA,NA,NA,NA
"3026910",2018,"Hispanic/Latinx",1.88818572342565,NA,0,NA
"3026910",2018,"Native American",NA,NA,NA,NA
"3026910",2018,"White (Non-Hispanic)",6.19610495164465,NA,7.71121835343229,NA
"3027001",2013,"All",NA,6,6.67332336589358,NA
"3027001",2013,"Asian",NA,NA,NA,NA
"3027001",2013,"Black/African American",NA,NA,NA,NA
"3027001",2013,"Hispanic/Latinx",NA,NA,0,NA
"3027001",2013,"Native American",NA,NA,NA,NA
"3027001",2013,"White (Non-Hispanic)",NA,NA,6.84603837965615,NA
"3027001",2018,"All",5.75578603668491,6,7.72479883095053,6.49352828921182
"3027001",2018,"Asian",10,NA,8.17875995538215,NA
"3027001",2018,"Black/African American",NA,NA,NA,NA
"3027001",2018,"Hispanic/Latinx",NA,NA,NA,NA
"3027001",2018,"Native American",NA,NA,NA,NA
"3027001",2018,"White (Non-Hispanic)",5.81339646803061,NA,7.60340122600046,NA
"3027002",2013,"All",NA,6.25,5.9795562100914,NA
"3027002",2013,"Asian",NA,NA,0,NA
"3027002",2013,"Black/African American",NA,NA,0,NA
"3027002",2013,"Hispanic/Latinx",NA,NA,0,NA
"3027002",2013,"Native American",NA,NA,NA,NA
"3027002",2013,"White (Non-Hispanic)",NA,NA,6.42031202959526,NA
"3027002",2018,"All",5.29990465713238,6.25,8.04429197048253,6.53139887587164
"3027002",2018,"Asian",3.59111111111111,NA,3.0120853802982,NA
"3027002",2018,"Black/African American",2.59751717602464,NA,0,NA
"3027002",2018,"Hispanic/Latinx",6.01420450350683,NA,0.568848407334673,NA
"3027002",2018,"Native American",NA,NA,NA,NA
"3027002",2018,"White (Non-Hispanic)",5.42695433158634,NA,8.61878156743471,NA
"3027101",2013,"All",NA,10,9.55961196949163,NA
"3027101",2013,"Asian",NA,NA,2.88643597971207,NA
"3027101",2013,"Black/African American",NA,NA,10,NA
"3027101",2013,"Hispanic/Latinx",NA,NA,0,NA
"3027101",2013,"Native American",NA,NA,NA,NA
"3027101",2013,"White (Non-Hispanic)",NA,NA,9.83722397426085,NA
"3027101",2018,"All",6.96432629535964,10,10,8.98810876511988
"3027101",2018,"Asian",7.06249848539925,NA,10,NA
"3027101",2018,"Black/African American",NA,NA,NA,NA
"3027101",2018,"Hispanic/Latinx",5.55555555555556,NA,NA,NA
"3027101",2018,"Native American",NA,NA,NA,NA
"3027101",2018,"White (Non-Hispanic)",6.95525676937442,NA,10,NA
"3027102",2013,"All",NA,6.58333333333333,5.87358497957188,NA
"3027102",2013,"Asian",NA,NA,0,NA
"3027102",2013,"Black/African American",NA,NA,NA,NA
"3027102",2013,"Hispanic/Latinx",NA,NA,0,NA
"3027102",2013,"Native American",NA,NA,NA,NA
"3027102",2013,"White (Non-Hispanic)",NA,NA,6.2801634004884,NA
"3027102",2018,"All",4.0051707205664,6.58333333333333,7.99918771626164,6.19589725672046
"3027102",2018,"Asian",2.92444444444444,NA,7.97200982222122,NA
"3027102",2018,"Black/African American",NA,NA,NA,NA
"3027102",2018,"Hispanic/Latinx",0.382222222222222,NA,0,NA
"3027102",2018,"Native American",NA,NA,NA,NA
"3027102",2018,"White (Non-Hispanic)",4.59531856180505,NA,8.33630562252157,NA
"3027201",2013,"All",NA,8.45833333333333,10,NA
"3027201",2013,"Asian",NA,NA,2.59859937178886,NA
"3027201",2013,"Black/African American",NA,NA,5.64934062591884,NA
"3027201",2013,"Hispanic/Latinx",NA,NA,2.70377948090267,NA
"3027201",2013,"Native American",NA,NA,NA,NA
"3027201",2013,"White (Non-Hispanic)",NA,NA,10,NA
"3027201",2018,"All",7.66547286567001,8.45833333333333,10,8.70793539966778
"3027201",2018,"Asian",10,NA,10,NA
